Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2005","2005","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2006","2006","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2007","2007","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2008","2008","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2009","2009","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2010","2010","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2011","2011","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2012","2012","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2013","2013","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2014","2014","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2015","2015","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2016","2016","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2017","2017","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2018","2018","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2019","2019","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2020","2020","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1972","1972","ha","200","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1973","1973","ha","1200","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1974","1974","ha","2100","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1975","1975","ha","2993","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1976","1976","ha","3900","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1977","1977","ha","4100","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1978","1978","ha","4500","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1979","1979","ha","4346","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1980","1980","ha","4586","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1981","1981","ha","5500","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1982","1982","ha","5500","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1983","1983","ha","7000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1984","1984","ha","7600","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1985","1985","ha","7000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1986","1986","ha","7000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1987","1987","ha","7000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1988","1988","ha","7000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1989","1989","ha","6438","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1990","1990","ha","6405","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1991","1991","ha","6724","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1992","1992","ha","7636","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1993","1993","ha","7800","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1994","1994","ha","7800","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1995","1995","ha","8100","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1996","1996","ha","8100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1997","1997","ha","8100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1998","1998","ha","8100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","1999","1999","ha","8100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2000","2000","ha","7900","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2001","2001","ha","7295","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2002","2002","ha","7243","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2003","2003","ha","7415","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2004","2004","ha","7091","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2005","2005","ha","7100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2006","2006","ha","7150","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2007","2007","ha","7200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2008","2008","ha","7200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2009","2009","ha","7200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2010","2010","ha","7900","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2011","2011","ha","8100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2012","2012","ha","8300","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2013","2013","ha","8300","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2014","2014","ha","8700","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2015","2015","ha","10100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2016","2016","ha","10600","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2017","2017","ha","11900","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2018","2018","ha","12100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2019","2019","ha","12100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","156","Sugar cane","2020","2020","ha","12165","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","156","Sugar cane","1972","1972","hg/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","156","Sugar cane","1973","1973","hg/ha","125000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","156","Sugar cane","1974","1974","hg/ha","247619","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","156","Sugar cane","1975","1975","hg/ha","588039","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","156","Sugar cane","1976","1976","hg/ha","546154","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","156","Sugar cane","1977","1977","hg/ha","741463","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","156","Sugar cane","1978","1978","hg/ha","555556","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","156","Sugar cane","1979","1979","hg/ha","844455","T","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","156","Sugar cane","1980","1980","hg/ha","1031400","E","Estimated value"
